CustomerID,BillDate,Amount,PaymentStatus,PaymentMethod,PaymentDate,Name,Age,Gender,City,States,JointDate,CustomerType,Status
CUST05119,2021-04-27,3017.16,Paid,Net Banking,2021-04-29,Meera,33,F,Pune,GJ,2036-01-06,Regular,Active
CUST00412,2021-05-02,19562.85,Missed,Net Banking,,Raj,26,F,Mumbai,TN,2023-02-16,Regular,Active
CUST08824,2021-09-29,12366.84,Paid,Net Banking,2021-10-04,Ankit,40,F,Delhi,WB,2046-02-27,Regular,Active
CUST02448,2021-01-15,6798.23,Paid,UPI,2021-01-20,Neha,41,M,Kolkata,GJ,2028-09-13,Regular,Active
CUST03966,2021-04-12,5398.4,Paid,Wallet,2021-04-16,Vikram,39,M,Pune,MH,2032-11-09,Regular,Active
CUST01243,2021-09-26,18688.36,Paid,Card,2021-09-27,Pooja,33,M,Delhi,KA,2025-05-27,Regular,Active
CUST00111,2021-10-28,13937.26,Late,Wallet,2021-11-16,Ankit,48,F,Hyderabad,MH,2022-04-21,Regular,Active
CUST05143,2021-08-11,4538.76,Paid,Net Banking,2021-08-16,Pooja,52,M,Bangalore,WB,2036-01-30,Regular,Active
CUST08975,2021-12-08,4911.73,Missed,Card,,Amit,28,F,Chennai,MH,2046-07-28,Regular,Active
CUST03345,2021-04-28,6791.15,Paid,Net Banking,2021-04-29,Ankit,37,F,Mumbai,WB,2031-02-27,Premium,Active
CUST06878,2021-01-31,12345.44,Missed,Net Banking,,Rahul,63,M,Delhi,WB,2040-10-30,Regular,Active
CUST09589,2021-03-06,8603.76,Missed,Net Banking,,Rahul,23,F,Kolkata,DL,2048-04-02,Regular,Active
CUST09072,2021-09-13,1760.83,Paid,Wallet,2021-09-14,Sneha,57,F,Delhi,TG,2046-11-02,Regular,Active
CUST06661,2021-02-21,5422.97,Paid,UPI,2021-02-26,Neha,38,F,Kolkata,MH,2040-03-27,Regular,Active
CUST01908,2021-06-21,5240.14,Paid,Net Banking,2021-06-25,Neha,53,F,Mumbai,KA,2027-03-23,Regular,Active
CUST02442,2021-09-10,1671.8,Paid,Wallet,2021-09-14,Rahul,50,F,Ahmedabad,TN,2028-09-07,Regular,Active
CUST00743,2021-11-24,15103.75,Late,Net Banking,2021-12-02,Raj,61,M,Kolkata,MH,2024-01-13,Regular,Active
CUST10000,2021-12-09,16813.88,Paid,Card,2021-12-09,Amit,33,F,Bangalore,MH,2049-05-18,Regular,Active
CUST02243,2021-11-04,19945.37,Paid,Card,2021-11-06,Raj,34,F,Hyderabad,MH,2028-02-21,Premium,Active
CUST02993,2021-11-28,2302.86,Paid,Card,2021-12-01,Ankit,33,M,Hyderabad,TG,2030-03-12,Regular,Active
CUST03642,2021-12-09,11902.32,Paid,UPI,2021-12-13,Pooja,58,F,Pune,DL,2031-12-21,Regular,Active
CUST05282,2021-03-10,5842.09,Paid,Net Banking,2021-03-11,Sneha,41,F,Chennai,DL,2036-06-17,Regular,Active
CUST04887,2021-02-28,9520.37,Paid,Wallet,2021-03-01,Vikram,59,M,Mumbai,GJ,2035-05-19,Regular,Active
CUST09217,2021-06-30,8875.14,Paid,Net Banking,2021-07-04,Sneha,51,M,Chennai,MH,2047-03-27,Regular,Active
CUST00791,2021-02-10,17640.59,Paid,Card,2021-02-13,Meera,59,M,Hyderabad,MH,2024-03-01,Regular,Active
CUST04057,2021-02-06,7542.9,Late,Net Banking,2021-02-12,Ankit,38,M,Kolkata,DL,2033-02-08,Regular,Active
CUST01585,2021-12-17,7484.99,Paid,Net Banking,2021-12-19,Amit,19,F,Chennai,MH,2026-05-04,Regular,Active
CUST00470,2021-01-04,14167.29,Paid,Card,2021-01-06,Raj,20,M,Mumbai,GJ,2023-04-15,Regular,Active
CUST01719,2021-07-05,7825.25,Paid,Wallet,2021-07-07,Meera,54,M,Mumbai,WB,2026-09-15,Premium,Active
CUST05304,2021-02-11,5412.13,Paid,Card,2021-02-15,Raj,30,M,Mumbai,GJ,2036-07-09,Premium,Active
CUST01911,2021-01-29,6564.92,Paid,Wallet,2021-01-29,Amit,21,M,Pune,TG,2027-03-26,Regular,Active
CUST07485,2021-08-24,18912.09,Paid,Net Banking,2021-08-27,Raj,49,F,Hyderabad,KA,2042-06-29,Regular,Active
CUST05222,2021-06-27,6903.52,Paid,Card,2021-06-29,Neha,18,F,Pune,MH,2036-04-18,Regular,Active
CUST08702,2021-12-10,18567.13,Missed,Net Banking,,Neha,57,F,Delhi,WB,2045-10-28,Regular,Active
CUST09122,2021-06-15,9717.8,Paid,UPI,2021-06-15,Priya,36,F,Pune,GJ,2046-12-22,Regular,Active
CUST04344,2021-02-10,1955.32,Late,Wallet,2021-02-24,Vikram,40,F,Bangalore,GJ,2033-11-22,Regular,Active
CUST05045,2021-12-26,9453.3,Paid,Card,2021-12-26,Meera,52,M,Pune,GJ,2035-10-24,Regular,Active
CUST06283,2021-08-12,19675.23,Paid,Card,2021-08-12,Vikram,32,F,Ahmedabad,MH,2039-03-15,Regular,Active
CUST08818,2021-04-03,7582.88,Paid,Card,2021-04-05,Raj,18,F,Mumbai,TN,2046-02-21,Regular,Active
CUST05291,2021-02-11,12091.92,Paid,Net Banking,2021-02-15,Sneha,28,M,Bangalore,DL,2036-06-26,Regular,Active
CUST04062,2021-06-11,7284.28,Late,Card,2021-06-26,Rahul,46,M,Ahmedabad,DL,2033-02-13,Regular,Active
CUST09248,2021-10-24,10316.32,Paid,Wallet,2021-10-27,Meera,25,M,Hyderabad,GJ,2047-04-27,Regular,Active
CUST01676,2021-07-03,1506.66,Paid,Card,2021-07-04,Pooja,21,M,Mumbai,TG,2026-08-03,Regular,Active
CUST03205,2021-10-02,7121.95,Paid,Net Banking,2021-10-02,Raj,26,F,Kolkata,MH,2030-10-10,Regular,Active
CUST01471,2021-02-09,753.96,Paid,Card,2021-02-12,Sneha,31,M,Mumbai,TG,2026-01-10,Premium,Active
CUST01092,2021-07-12,14359.75,Paid,Card,2021-07-13,Sneha,29,F,Chennai,DL,2024-12-27,Regular,Active
CUST07906,2021-07-11,12409.3,Paid,Card,2021-07-13,Pooja,34,M,Ahmedabad,GJ,2043-08-24,Regular,Active
CUST02206,2021-09-11,7779.66,Paid,Card,2021-09-15,Amit,23,M,Delhi,DL,2028-01-15,Regular,Active
CUST01692,2021-07-30,10144.71,Paid,Wallet,2021-08-01,Neha,22,F,Ahmedabad,KA,2026-08-19,Regular,Active
CUST01393,2021-12-09,19599.87,Paid,Card,2021-12-12,Meera,51,M,Bangalore,DL,2025-10-24,Regular,Active
CUST01789,2021-12-10,553.52,Paid,UPI,2021-12-14,Rahul,39,M,Bangalore,TG,2026-11-24,Premium,Active
CUST09737,2021-02-24,2247.02,Paid,Card,2021-02-26,Neha,30,M,Mumbai,MH,2048-08-28,Regular,Active
CUST00698,2021-07-05,6962.44,Paid,Card,2021-07-09,Amit,29,F,Pune,TN,2023-11-29,Regular,Active
CUST00091,2021-12-21,16306.63,Paid,UPI,2021-12-24,Rahul,46,F,Bangalore,DL,2022-04-01,Regular,Active
CUST08329,2021-09-09,18473.56,Paid,Card,2021-09-10,Sneha,39,M,Chennai,TN,2044-10-20,Regular,Active
CUST02799,2021-07-07,13987.72,Paid,Card,2021-07-09,Raj,29,M,Chennai,TG,2029-08-30,Regular,Active
CUST01922,2021-12-11,1238.9,Paid,Card,2021-12-11,Priya,32,M,Hyderabad,MH,2027-04-06,Regular,Active
CUST06832,2021-04-11,6881.33,Paid,Wallet,2021-04-16,Priya,25,M,Pune,DL,2040-09-14,Regular,Active
CUST03351,2021-02-05,1187.62,Paid,Net Banking,2021-02-08,Priya,29,F,Delhi,GJ,2031-03-05,Regular,Active
CUST08986,2021-05-27,2205.49,Paid,Wallet,2021-05-29,Raj,40,F,Chennai,GJ,2046-08-08,Regular,Active
CUST09383,2021-01-16,3525.41,Late,Wallet,2021-01-27,Raj,61,F,Ahmedabad,TG,2047-09-09,Regular,Active
CUST03753,2021-06-09,16898.63,Paid,UPI,2021-06-13,Amit,29,F,Hyderabad,TG,2032-04-10,Regular,Active
CUST09130,2021-08-19,9726.44,Paid,UPI,2021-08-22,Meera,37,M,Delhi,DL,2046-12-30,Regular,Active
CUST03728,2021-11-24,11816.6,Paid,UPI,2021-11-28,Ankit,21,M,Pune,TN,2032-03-16,Regular,Active
CUST06396,2021-05-27,570.42,Paid,UPI,2021-05-29,Priya,56,M,Hyderabad,KA,2039-07-06,Regular,Active
CUST09888,2021-04-21,9780.48,Paid,UPI,2021-04-26,Sneha,61,F,Ahmedabad,GJ,2049-01-26,Regular,Active
CUST02553,2021-08-30,14820.89,Paid,Card,2021-09-04,Priya,31,M,Delhi,GJ,2028-12-27,Regular,Active
CUST08953,2021-01-20,17524.21,Paid,Wallet,2021-01-22,Meera,20,M,Pune,TN,2046-07-06,Regular,Active
CUST08459,2021-09-03,4338.81,Paid,UPI,2021-09-08,Ankit,34,M,Bangalore,TG,2045-02-27,Regular,Active
CUST04106,2021-12-29,4927.25,Paid,Net Banking,2021-12-29,Pooja,26,F,Hyderabad,MH,2033-03-29,Regular,Active
CUST05037,2021-12-22,1502.16,Missed,Net Banking,,Neha,18,M,Kolkata,GJ,2035-10-16,Regular,Active
CUST02346,2021-11-27,10293.16,Late,Net Banking,2021-12-05,Ankit,21,F,Pune,TN,2028-06-03,Regular,Active
CUST08032,2021-07-26,1091.26,Late,Card,2021-08-05,Vikram,18,M,Bangalore,GJ,2043-12-28,Regular,Active
CUST05024,2021-09-07,1581.27,Paid,Net Banking,2021-09-11,Neha,22,F,Hyderabad,TN,2035-10-03,Regular,Active
CUST05750,2021-10-04,8297.9,Missed,Card,,Ankit,21,M,Ahmedabad,GJ,2037-09-28,Regular,Active
CUST07231,2021-06-22,1346.7,Paid,Net Banking,2021-06-23,Priya,31,M,Ahmedabad,TN,2041-10-18,Regular,Active
CUST01853,2021-07-04,2639.25,Paid,Wallet,2021-07-04,Priya,63,M,Mumbai,MH,2027-01-27,Regular,Active
CUST03418,2021-04-22,6749.75,Late,Card,2021-05-03,Ankit,57,M,Ahmedabad,DL,2031-05-11,Regular,Active
CUST04419,2021-05-22,14579.74,Late,Wallet,2021-06-01,Ankit,49,F,Ahmedabad,MH,2034-02-05,Premium,Active
CUST05498,2021-12-21,6851.63,Paid,UPI,2021-12-26,Sneha,38,F,Ahmedabad,WB,2037-01-19,Regular,Active
CUST08466,2021-05-17,3058.39,Paid,Wallet,2021-05-20,Ankit,57,F,Bangalore,TG,2045-03-06,Premium,Active
CUST01888,2021-12-09,3607.73,Paid,Net Banking,2021-12-11,Amit,25,M,Ahmedabad,TG,2027-03-03,Regular,Active
CUST05813,2021-08-20,6911.54,Missed,Wallet,,Meera,43,M,Pune,KA,2037-11-30,Regular,Active
CUST06121,2021-10-02,10453.86,Paid,Card,2021-10-03,Ankit,38,M,Chennai,WB,2038-10-04,Premium,Active
CUST08315,2021-09-06,14258.84,Late,Card,2021-09-17,Amit,51,F,Kolkata,WB,2044-10-06,Regular,Active
CUST02437,2021-09-03,8103.73,Paid,Wallet,2021-09-06,Neha,46,M,Mumbai,TN,2028-09-02,Regular,Active
CUST09595,2021-04-13,4471.83,Paid,Card,2021-04-15,Vikram,23,F,Kolkata,GJ,2048-04-08,Regular,Active
CUST06536,2021-01-20,11307.13,Paid,Wallet,2021-01-22,Priya,61,F,Mumbai,GJ,2039-11-23,Premium,Active
CUST00497,2021-08-05,3605.11,Paid,Card,2021-08-06,Vikram,62,F,Bangalore,TG,2023-05-12,Premium,Active
CUST04076,2021-06-08,8423.41,Late,Net Banking,2021-06-26,Amit,57,M,Bangalore,KA,2033-02-27,Regular,Active
CUST05508,2021-12-07,2680.66,Paid,Net Banking,2021-12-10,Neha,44,F,Delhi,GJ,2037-01-29,Regular,Active
CUST05037,2021-09-03,1503.46,Paid,Card,2021-09-03,Neha,18,M,Kolkata,GJ,2035-10-16,Regular,Active
CUST02376,2021-08-26,9776.06,Paid,Net Banking,2021-08-28,Raj,21,M,Bangalore,DL,2028-07-03,Regular,Active
CUST02431,2021-07-20,3512.29,Paid,Wallet,2021-07-22,Vikram,61,F,Pune,TG,2028-08-27,Premium,Active
CUST05405,2021-08-25,14149.41,Paid,UPI,2021-08-28,Ankit,18,F,Kolkata,GJ,2036-10-18,Regular,Active
CUST01205,2021-04-03,4760.89,Paid,UPI,2021-04-07,Amit,56,F,Bangalore,GJ,2025-04-19,Regular,Active
CUST04953,2021-04-19,1597.61,Late,Wallet,2021-04-27,Rahul,59,F,Mumbai,KA,2035-07-24,Regular,Active
CUST05088,2021-04-23,9910.16,Paid,Net Banking,2021-04-27,Meera,32,F,Pune,DL,2035-12-06,Regular,Active
CUST04027,2021-02-14,17471.72,Paid,UPI,2021-02-17,Amit,18,M,Chennai,TG,2033-01-09,Regular,Active
CUST03161,2021-03-09,14263.33,Paid,UPI,2021-03-12,Priya,48,F,Bangalore,WB,2030-08-27,Regular,Active
CUST02136,2021-03-24,15086.96,Late,Net Banking,2021-04-09,Ankit,49,M,Chennai,MH,2027-11-06,Regular,Active
CUST03217,2021-07-08,6813.99,Paid,UPI,2021-07-10,Pooja,19,M,Chennai,KA,2030-10-22,Regular,Active
CUST06732,2021-07-24,11512.41,Paid,Card,2021-07-26,Pooja,28,F,Mumbai,KA,2040-06-06,Regular,Active
CUST01857,2021-04-20,13372.45,Paid,UPI,2021-04-24,Rahul,42,F,Mumbai,DL,2027-01-31,Regular,Active
CUST02010,2021-07-03,14947.5,Paid,UPI,2021-07-05,Meera,26,F,Kolkata,TG,2027-07-03,Regular,Active
CUST02539,2021-09-21,11592.18,Missed,Card,,Sneha,26,F,Ahmedabad,DL,2028-12-13,Regular,Active
CUST08282,2021-11-09,18230.46,Paid,UPI,2021-11-14,Sneha,32,F,Pune,MH,2044-09-03,Regular,Active
CUST03642,2021-07-28,6522.92,Paid,UPI,2021-08-01,Pooja,58,F,Pune,DL,2031-12-21,Regular,Active
CUST06612,2021-05-31,12838.27,Paid,Net Banking,2021-05-31,Priya,52,F,Pune,KA,2040-02-07,Regular,Active
CUST09292,2021-11-16,3629.43,Paid,Wallet,2021-11-21,Meera,25,F,Pune,DL,2047-06-10,Regular,Active
CUST07280,2021-10-13,16075.59,Late,Card,2021-10-30,Amit,55,F,Bangalore,GJ,2041-12-06,Regular,Active
CUST08199,2021-01-18,6288.9,Paid,Wallet,2021-01-21,Amit,58,M,Kolkata,MH,2044-06-12,Regular,Active
CUST06091,2021-09-27,12088.39,Paid,UPI,2021-09-29,Amit,56,M,Hyderabad,KA,2038-09-04,Regular,Active
CUST08354,2021-10-01,10295.06,Missed,Wallet,,Sneha,45,M,Delhi,MH,2044-11-14,Regular,Active
CUST09594,2021-10-02,15950.97,Paid,UPI,2021-10-05,Priya,63,M,Bangalore,WB,2048-04-07,Regular,Active
CUST01979,2021-05-04,6956.31,Paid,UPI,2021-05-04,Amit,50,M,Hyderabad,MH,2027-06-02,Regular,Active
CUST05074,2021-08-11,692.93,Paid,UPI,2021-08-13,Vikram,44,M,Hyderabad,MH,2035-11-22,Regular,Active
CUST03465,2021-07-15,9700.88,Paid,Card,2021-07-20,Neha,43,M,Delhi,TN,2031-06-27,Premium,Active
CUST08824,2021-08-21,6757.02,Paid,Net Banking,2021-08-21,Ankit,40,F,Delhi,WB,2046-02-27,Regular,Active
CUST07965,2021-09-18,15926.4,Paid,Net Banking,2021-09-23,Raj,50,M,Ahmedabad,MH,2043-10-22,Premium,Active
CUST01065,2021-04-24,13529.03,Paid,Card,2021-04-27,Priya,60,F,Hyderabad,MH,2024-11-30,Regular,Active
CUST01239,2021-09-11,3767.81,Missed,Card,,Pooja,57,F,Ahmedabad,DL,2025-05-23,Regular,Active
CUST05580,2021-08-21,14361.12,Paid,Wallet,2021-08-21,Vikram,47,M,Delhi,DL,2037-04-11,Regular,Active
CUST08245,2021-01-02,9243.68,Paid,Net Banking,2021-01-07,Amit,57,F,Bangalore,KA,2044-07-28,Regular,Active
CUST09915,2021-11-29,9758.64,Paid,Net Banking,2021-11-30,Rahul,52,M,Pune,DL,2049-02-22,Regular,Active
CUST06529,2021-09-01,12458.7,Paid,Wallet,2021-09-03,Rahul,37,M,Delhi,GJ,2039-11-16,Premium,Active
CUST00458,2021-11-01,15142.09,Late,UPI,2021-11-10,Rahul,39,M,Chennai,KA,2023-04-03,Regular,Active
CUST05328,2021-08-08,18723.81,Paid,UPI,2021-08-09,Vikram,48,F,Chennai,MH,2036-08-02,Regular,Active
CUST01512,2021-02-23,6333.45,Paid,Net Banking,2021-02-23,Ankit,50,F,Mumbai,MH,2026-02-20,Regular,Active
CUST08067,2021-07-25,3528.83,Paid,Net Banking,2021-07-28,Meera,32,F,Ahmedabad,MH,2044-02-01,Regular,Active
CUST05183,2021-04-02,1710.42,Paid,Net Banking,2021-04-02,Vikram,56,M,Chennai,MH,2036-03-10,Regular,Active
CUST02164,2021-03-03,5801.35,Paid,Net Banking,2021-03-04,Meera,47,F,Ahmedabad,WB,2027-12-04,Regular,Active
CUST05764,2021-03-01,11221.62,Missed,Card,,Rahul,36,M,Ahmedabad,WB,2037-10-12,Premium,Active
CUST02800,2021-10-08,8380.25,Paid,Net Banking,2021-10-11,Rahul,31,M,Delhi,TN,2029-08-31,Premium,Active
CUST08909,2021-08-06,13162.39,Paid,UPI,2021-08-10,Priya,37,M,Bangalore,DL,2046-05-23,Regular,Active
CUST00648,2021-11-22,18760.05,Late,Wallet,2021-12-03,Raj,62,M,Delhi,KA,2023-10-10,Regular,Active
CUST02305,2021-01-27,15620.19,Paid,Card,2021-01-30,Rahul,25,F,Hyderabad,WB,2028-04-23,Regular,Active
CUST00122,2021-04-04,8350.61,Paid,Net Banking,2021-04-09,Meera,18,M,Mumbai,MH,2022-05-02,Regular,Active
CUST01116,2021-12-17,10727.68,Late,Card,2022-01-06,Rahul,63,M,Delhi,TG,2025-01-20,Regular,Active
CUST05302,2021-08-11,9850.9,Paid,Card,2021-08-12,Vikram,51,M,Mumbai,MH,2036-07-07,Regular,Active
CUST00776,2021-08-10,7641.74,Paid,Wallet,2021-08-12,Rahul,25,M,Bangalore,TN,2024-02-15,Regular,Active
CUST09490,2021-08-27,8383.22,Paid,Card,2021-08-30,Neha,19,M,Hyderabad,KA,2047-12-25,Regular,Active
CUST00454,2021-10-18,12335.32,Paid,Wallet,2021-10-23,Ankit,22,M,Chennai,TN,2023-03-30,Premium,Active
CUST05334,2021-12-22,11568.51,Paid,Card,2021-12-23,Meera,41,F,Bangalore,MH,2036-08-08,Premium,Active
CUST08754,2021-09-18,13434.49,Late,UPI,2021-09-27,Neha,22,F,Chennai,KA,2045-12-19,Premium,Active
CUST08151,2021-04-06,11893.33,Paid,Card,2021-04-07,Neha,58,F,Ahmedabad,MH,2044-04-25,Regular,Active
CUST05189,2021-04-23,14290.51,Paid,UPI,2021-04-27,Rahul,40,M,Bangalore,KA,2036-03-16,Regular,Active
CUST02935,2021-08-06,16205.64,Late,Card,2021-08-22,Ankit,36,F,Hyderabad,TN,2030-01-13,Regular,Active
CUST00938,2021-10-16,16264.03,Paid,Net Banking,2021-10-19,Ankit,59,F,Pune,GJ,2024-07-26,Regular,Active
CUST06542,2021-09-08,19557.53,Paid,UPI,2021-09-12,Ankit,29,M,Pune,KA,2039-11-29,Regular,Active
CUST04341,2021-05-16,16156.97,Missed,UPI,,Sneha,63,M,Pune,WB,2033-11-19,Regular,Active
CUST08282,2021-08-17,3327.16,Late,Card,2021-09-06,Sneha,32,F,Pune,MH,2044-09-03,Regular,Active
CUST00793,2021-06-19,6590.86,Paid,Wallet,2021-06-24,Rahul,45,F,Chennai,DL,2024-03-03,Regular,Active
CUST07029,2021-05-31,12335.93,Paid,Net Banking,2021-06-02,Ankit,40,M,Ahmedabad,MH,2041-03-30,Regular,Active
CUST08853,2021-05-17,8277.94,Paid,Wallet,2021-05-19,Ankit,18,M,Mumbai,TG,2046-03-28,Regular,Active
CUST08258,2021-01-26,9182.42,Paid,Wallet,2021-01-31,Neha,41,F,Delhi,TG,2044-08-10,Premium,Active
CUST07495,2021-03-06,12252.35,Paid,Net Banking,2021-03-08,Amit,46,M,Kolkata,GJ,2042-07-09,Premium,Active
CUST04783,2021-01-25,7014.25,Missed,Wallet,,Vikram,52,M,Pune,KA,2035-02-04,Regular,Active
CUST07108,2021-03-12,9982.15,Paid,Wallet,2021-03-13,Amit,31,F,Mumbai,KA,2041-06-17,Premium,Active
CUST01933,2021-09-04,11495.82,Paid,Net Banking,2021-09-06,Ankit,38,M,Pune,TG,2027-04-17,Regular,Active
CUST09197,2021-09-07,16373.27,Paid,Wallet,2021-09-10,Meera,34,F,Delhi,WB,2047-03-07,Regular,Active
CUST07441,2021-10-25,2492.31,Paid,Card,2021-10-30,Meera,38,F,Pune,TG,2042-05-16,Premium,Active
CUST07639,2021-06-15,10621.44,Paid,UPI,2021-06-18,Priya,58,F,Kolkata,TN,2042-11-30,Regular,Active
CUST06405,2021-08-08,14366.34,Late,UPI,2021-08-22,Meera,36,M,Delhi,KA,2039-07-15,Premium,Active
CUST01498,2021-08-02,9688.2,Late,Wallet,2021-08-13,Raj,22,M,Mumbai,MH,2026-02-06,Premium,Active
CUST01357,2021-03-15,14173.22,Paid,Net Banking,2021-03-20,Vikram,25,M,Mumbai,TN,2025-09-18,Regular,Active
CUST06074,2021-08-23,19230.31,Paid,UPI,2021-08-27,Raj,53,F,Pune,KA,2038-08-18,Regular,Active
CUST01099,2021-10-01,5801.42,Paid,Net Banking,2021-10-04,Pooja,27,F,Chennai,GJ,2025-01-03,Premium,Active
CUST03783,2021-07-16,2974.68,Late,Wallet,2021-07-28,Amit,48,F,Ahmedabad,GJ,2032-05-10,Regular,Active
CUST09242,2021-03-31,16490.02,Paid,Wallet,2021-04-05,Sneha,33,F,Hyderabad,DL,2047-04-21,Regular,Active
CUST01405,2021-01-07,15933.38,Paid,Net Banking,2021-01-10,Sneha,52,M,Hyderabad,TG,2025-11-05,Regular,Active
CUST04520,2021-07-08,13173.38,Paid,Wallet,2021-07-13,Pooja,55,M,Delhi,DL,2034-05-17,Regular,Active
CUST09773,2021-01-08,17062.45,Late,Net Banking,2021-01-20,Sneha,48,F,Ahmedabad,MH,2048-10-03,Regular,Active
CUST00938,2021-09-30,5967.19,Paid,Card,2021-10-03,Ankit,59,F,Pune,GJ,2024-07-26,Regular,Active
CUST09825,2021-07-12,2623.92,Paid,UPI,2021-07-13,Sneha,26,F,Delhi,GJ,2048-11-24,Regular,Active
CUST06393,2021-01-25,14840.7,Paid,Card,2021-01-25,Rahul,24,M,Bangalore,TN,2039-07-03,Regular,Active
CUST01986,2021-03-10,17323.79,Missed,Net Banking,,Ankit,49,F,Kolkata,WB,2027-06-09,Regular,Active
CUST05485,2021-06-20,3634.37,Paid,Wallet,2021-06-25,Meera,27,F,Hyderabad,DL,2037-01-06,Regular,Active
CUST06246,2021-03-25,7136.67,Paid,UPI,2021-03-27,Neha,34,M,Mumbai,MH,2039-02-06,Regular,Active
CUST04496,2021-09-05,18393.78,Paid,UPI,2021-09-06,Amit,32,F,Mumbai,DL,2034-04-23,Premium,Active
CUST00646,2021-11-19,13014.89,Missed,Card,,Amit,45,F,Ahmedabad,MH,2023-10-08,Premium,Active
CUST07431,2021-07-02,1135.29,Late,Net Banking,2021-07-11,Neha,38,M,Pune,WB,2042-05-06,Regular,Active
CUST05231,2021-12-13,6489.7,Missed,UPI,,Neha,56,F,Delhi,MH,2036-04-27,Regular,Active
CUST05820,2021-10-23,12030.21,Paid,Wallet,2021-10-27,Ankit,56,M,Bangalore,TG,2037-12-07,Premium,Active
CUST00675,2021-01-24,13645.16,Paid,Wallet,2021-01-28,Ankit,26,M,Ahmedabad,MH,2023-11-06,Regular,Active
CUST01264,2021-10-21,12032.01,Missed,Net Banking,,Meera,42,F,Pune,TG,2025-06-17,Regular,Active
CUST03053,2021-04-06,7974.99,Paid,Card,2021-04-08,Priya,39,F,Delhi,TG,2030-05-11,Regular,Active
CUST07519,2021-10-31,9782.63,Paid,Net Banking,2021-11-04,Priya,35,M,Kolkata,TG,2042-08-02,Regular,Active
CUST06352,2021-01-26,6594.44,Paid,UPI,2021-01-27,Rahul,22,M,Mumbai,MH,2039-05-23,Premium,Active
CUST03958,2021-06-14,8686.32,Missed,Net Banking,,Amit,23,M,Pune,TG,2032-11-01,Regular,Active
CUST01268,2021-05-19,18330.18,Late,Net Banking,2021-06-01,Rahul,22,M,Mumbai,MH,2025-06-21,Premium,Active
CUST07326,2021-06-16,19091.2,Paid,Net Banking,2021-06-21,Raj,27,F,Chennai,TN,2042-01-21,Regular,Active
CUST07203,2021-01-20,8498.01,Paid,UPI,2021-01-25,Sneha,26,F,Delhi,MH,2041-09-20,Regular,Active
CUST02204,2021-01-16,8636.73,Paid,Card,2021-01-21,Sneha,22,M,Bangalore,TG,2028-01-13,Regular,Active
CUST06312,2021-04-15,625.9,Paid,Wallet,2021-04-20,Raj,32,M,Pune,MH,2039-04-13,Regular,Active
CUST05296,2021-01-11,1997.92,Paid,UPI,2021-01-12,Ankit,23,M,Kolkata,TN,2036-07-01,Regular,Active
CUST02763,2021-09-07,15696.42,Paid,Net Banking,2021-09-10,Meera,54,F,Kolkata,TN,2029-07-25,Regular,Active
CUST00328,2021-03-14,7438.85,Late,Wallet,2021-03-24,Pooja,51,F,Chennai,WB,2022-11-24,Regular,Active
CUST07637,2021-02-05,1185.9,Paid,Wallet,2021-02-06,Pooja,42,F,Pune,MH,2042-11-28,Regular,Active
CUST07167,2021-03-24,6008.98,Missed,Wallet,,Priya,32,F,Chennai,DL,2041-08-15,Premium,Active
CUST08894,2021-08-28,11103.47,Late,Net Banking,2021-09-13,Vikram,41,F,Ahmedabad,WB,2046-05-08,Regular,Active
CUST08882,2021-02-23,2083.94,Paid,UPI,2021-02-28,Pooja,39,F,Mumbai,TG,2046-04-26,Regular,Active
CUST05794,2021-07-14,9192.72,Paid,Net Banking,2021-07-19,Neha,25,F,Chennai,WB,2037-11-11,Premium,Active
CUST06406,2021-07-24,593.73,Late,UPI,2021-07-31,Meera,18,M,Chennai,TG,2039-07-16,Regular,Active
CUST03587,2021-03-26,3025.63,Paid,UPI,2021-03-31,Neha,47,F,Bangalore,GJ,2031-10-27,Regular,Active
CUST07318,2021-05-19,1838.47,Late,UPI,2021-05-30,Amit,42,M,Chennai,TN,2042-01-13,Regular,Active
CUST04814,2021-07-27,3692.53,Missed,UPI,,Ankit,25,M,Ahmedabad,GJ,2035-03-07,Regular,Active
CUST02590,2021-05-12,6809.29,Paid,Wallet,2021-05-12,Ankit,31,M,Bangalore,TN,2029-02-02,Regular,Active
CUST01479,2021-04-04,12036.3,Paid,Net Banking,2021-04-04,Meera,40,F,Pune,WB,2026-01-18,Regular,Active
CUST03606,2021-09-30,10973.36,Paid,Net Banking,2021-10-05,Neha,41,F,Hyderabad,KA,2031-11-15,Regular,Active
CUST03356,2021-03-23,17502.66,Paid,Wallet,2021-03-25,Priya,36,F,Pune,DL,2031-03-10,Premium,Active
CUST07289,2021-09-29,2687.41,Paid,UPI,2021-09-30,Rahul,63,M,Mumbai,GJ,2041-12-15,Premium,Active
CUST02133,2021-01-02,1865.83,Paid,Net Banking,2021-01-06,Priya,64,M,Bangalore,DL,2027-11-03,Regular,Active
CUST02520,2021-02-19,9351.4,Paid,Wallet,2021-02-22,Raj,60,F,Bangalore,WB,2028-11-24,Premium,Active
CUST03189,2021-08-23,8177.09,Paid,UPI,2021-08-26,Pooja,34,M,Pune,TG,2030-09-24,Regular,Active
CUST05462,2021-08-20,926.9,Late,Wallet,2021-08-29,Vikram,40,M,Hyderabad,TG,2036-12-14,Regular,Active
CUST06351,2021-01-22,6139.74,Late,Wallet,2021-02-05,Pooja,21,M,Delhi,KA,2039-05-22,Regular,Active
