CustomerID,TicketDate,IssueType,ResolutionTime,SatisfactionScore,Name,Age,Gender,City,States,JointDate,CustomerType,Status
CUST07124,2021-05-17,Payment Issue,9,3,Ankit,50,M,Hyderabad,TN,2041-07-03,Regular,Active
CUST03079,2021-12-29,Login Issue,7,4,Neha,32,F,Delhi,KA,2030-06-06,Regular,Active
CUST00569,2021-09-24,Service Down,5,1,Vikram,30,F,Mumbai,TG,2023-07-23,Regular,Active
CUST07086,2021-11-02,Payment Issue,8,5,Amit,40,M,Pune,DL,2041-05-26,Regular,Active
CUST07420,2021-10-13,Login Issue,11,5,Vikram,64,M,Mumbai,WB,2042-04-25,Regular,Active
CUST07742,2021-04-09,Account Blocked,7,5,Pooja,30,M,Kolkata,MH,2043-03-13,Regular,Active
CUST02111,2021-08-31,Payment Issue,5,3,Ankit,38,F,Bangalore,TN,2027-10-12,Regular,Active
CUST05478,2021-11-22,Payment Issue,10,1,Priya,54,M,Hyderabad,MH,2036-12-30,Regular,Active
CUST07949,2021-08-02,Other,3,4,Pooja,61,F,Kolkata,TG,2043-10-06,Premium,Active
CUST01995,2021-03-20,Login Issue,10,1,Priya,26,F,Ahmedabad,TN,2027-06-18,Regular,Active
CUST05564,2021-08-28,Login Issue,3,4,Rahul,27,F,Mumbai,TG,2037-03-26,Regular,Active
CUST01489,2021-08-12,Service Down,11,4,Ankit,54,M,Chennai,TN,2026-01-28,Regular,Active
CUST05895,2021-06-09,Login Issue,3,5,Raj,57,M,Chennai,GJ,2038-02-20,Regular,Active
CUST05811,2021-09-21,Account Blocked,13,5,Vikram,27,M,Mumbai,KA,2037-11-28,Regular,Active
CUST03622,2021-03-22,Account Blocked,10,5,Pooja,42,M,Ahmedabad,MH,2031-12-01,Premium,Active
CUST07505,2021-10-30,Other,7,1,Meera,53,F,Bangalore,GJ,2042-07-19,Regular,Active
CUST00430,2021-05-24,Service Down,5,4,Priya,28,F,Bangalore,MH,2023-03-06,Regular,Active
CUST07248,2021-03-17,Service Down,13,1,Neha,39,M,Pune,TN,2041-11-04,Premium,Active
CUST05442,2021-03-05,Login Issue,9,2,Sneha,48,M,Mumbai,MH,2036-11-24,Regular,Active
CUST02267,2021-08-29,Login Issue,2,3,Ankit,31,F,Delhi,TN,2028-03-16,Regular,Active
CUST02081,2021-09-10,Login Issue,1,2,Ankit,27,F,Ahmedabad,DL,2027-09-12,Regular,Active
CUST07832,2021-03-09,Account Blocked,2,2,Amit,57,M,Chennai,TG,2043-06-11,Regular,Active
CUST06054,2021-09-03,Account Blocked,10,1,Meera,43,F,Hyderabad,DL,2038-07-29,Premium,Active
CUST03663,2021-07-31,Service Down,5,5,Raj,63,M,Chennai,KA,2032-01-11,Premium,Active
CUST08037,2021-09-07,Service Down,10,2,Neha,23,M,Hyderabad,WB,2044-01-02,Regular,Active
CUST07251,2021-07-04,Login Issue,7,1,Raj,59,M,Delhi,MH,2041-11-07,Premium,Active
CUST00413,2021-08-31,Other,14,2,Amit,53,F,Bangalore,WB,2023-02-17,Premium,Active
CUST02323,2021-01-07,Service Down,5,1,Meera,18,M,Mumbai,MH,2028-05-11,Regular,Active
CUST09486,2021-01-05,Payment Issue,11,3,Rahul,23,F,Pune,KA,2047-12-21,Regular,Active
CUST09505,2021-06-23,Service Down,6,1,Pooja,54,F,Hyderabad,TN,2048-01-09,Regular,Active
CUST04964,2021-08-09,Service Down,2,3,Sneha,50,F,Chennai,TN,2035-08-04,Regular,Active
CUST07237,2021-07-08,Account Blocked,14,4,Ankit,41,F,Chennai,WB,2041-10-24,Regular,Active
CUST02687,2021-07-22,Payment Issue,11,2,Neha,44,M,Delhi,MH,2029-05-10,Regular,Active
CUST00283,2021-04-03,Service Down,11,5,Sneha,25,F,Chennai,MH,2022-10-10,Regular,Active
CUST09702,2021-12-16,Service Down,6,4,Sneha,48,F,Bangalore,DL,2048-07-24,Regular,Active
CUST06928,2021-03-26,Other,1,2,Raj,31,M,Delhi,TG,2040-12-19,Premium,Active
CUST01048,2021-09-17,Payment Issue,6,5,Vikram,29,M,Mumbai,TG,2024-11-13,Premium,Active
CUST02654,2021-04-30,Service Down,10,5,Priya,19,F,Pune,TN,2029-04-07,Regular,Active
CUST07608,2021-01-24,Service Down,7,3,Vikram,26,M,Chennai,TN,2042-10-30,Regular,Active
CUST01725,2021-04-09,Other,10,5,Vikram,36,M,Kolkata,DL,2026-09-21,Regular,Active
CUST02485,2021-06-04,Payment Issue,8,2,Neha,47,M,Mumbai,GJ,2028-10-20,Regular,Active
CUST02025,2021-05-09,Other,8,4,Vikram,19,M,Mumbai,TN,2027-07-18,Premium,Active
CUST02161,2021-11-30,Account Blocked,4,1,Amit,43,F,Pune,KA,2027-12-01,Regular,Active
CUST05482,2021-07-18,Payment Issue,13,5,Ankit,45,F,Bangalore,MH,2037-01-03,Regular,Active
CUST02252,2021-03-31,Login Issue,9,2,Priya,30,F,Kolkata,KA,2028-03-01,Regular,Active
CUST06192,2021-11-08,Payment Issue,1,1,Sneha,48,F,Hyderabad,TG,2038-12-14,Regular,Active
CUST01686,2021-11-08,Account Blocked,10,4,Amit,46,F,Kolkata,TG,2026-08-13,Premium,Active
CUST01883,2021-03-01,Service Down,8,2,Pooja,28,F,Pune,TG,2027-02-26,Regular,Active
CUST04862,2021-02-01,Payment Issue,8,4,Meera,24,M,Mumbai,MH,2035-04-24,Regular,Active
CUST03442,2021-11-19,Service Down,8,1,Raj,47,F,Ahmedabad,WB,2031-06-04,Regular,Active
CUST01705,2021-02-16,Login Issue,3,4,Neha,59,M,Ahmedabad,MH,2026-09-01,Regular,Active
CUST06214,2021-12-11,Payment Issue,10,5,Neha,20,M,Delhi,TG,2039-01-05,Premium,Active
CUST01932,2021-08-04,Login Issue,9,4,Pooja,48,F,Delhi,WB,2027-04-16,Regular,Active
CUST02666,2021-07-06,Login Issue,1,1,Pooja,31,M,Chennai,TN,2029-04-19,Regular,Active
CUST08196,2021-03-10,Other,9,1,Vikram,18,M,Kolkata,DL,2044-06-09,Regular,Active
CUST06320,2021-08-19,Login Issue,9,1,Amit,23,M,Hyderabad,DL,2039-04-21,Regular,Active
CUST02135,2021-04-03,Other,11,5,Sneha,58,M,Hyderabad,MH,2027-11-05,Premium,Active
CUST07899,2021-12-19,Account Blocked,9,3,Rahul,50,F,Hyderabad,TN,2043-08-17,Regular,Active
CUST07911,2021-02-12,Other,7,2,Pooja,29,M,Bangalore,GJ,2043-08-29,Regular,Active
CUST06546,2021-10-05,Service Down,2,3,Pooja,34,F,Chennai,GJ,2039-12-03,Premium,Active
CUST03632,2021-01-31,Other,5,4,Meera,56,M,Chennai,MH,2031-12-11,Regular,Active
CUST03288,2021-10-26,Payment Issue,4,1,Ankit,38,M,Ahmedabad,TG,2031-01-01,Regular,Active
CUST08248,2021-12-22,Login Issue,5,2,Ankit,58,F,Ahmedabad,TG,2044-07-31,Regular,Active
CUST06538,2021-05-08,Other,1,3,Neha,57,F,Ahmedabad,DL,2039-11-25,Regular,Active
CUST01793,2021-08-11,Service Down,5,3,Priya,22,F,Chennai,TG,2026-11-28,Premium,Active
CUST00215,2021-09-19,Other,3,2,Raj,38,M,Kolkata,MH,2022-08-03,Premium,Active
CUST08981,2021-11-17,Login Issue,10,2,Sneha,52,M,Hyderabad,WB,2046-08-03,Regular,Active
CUST00435,2021-01-21,Payment Issue,8,3,Meera,38,M,Chennai,MH,2023-03-11,Regular,Active
CUST06651,2021-01-29,Account Blocked,7,4,Meera,31,F,Ahmedabad,DL,2040-03-17,Regular,Active
CUST00912,2021-08-18,Payment Issue,9,5,Pooja,18,M,Ahmedabad,KA,2024-06-30,Regular,Active
CUST07110,2021-07-21,Other,11,2,Meera,44,F,Bangalore,MH,2041-06-19,Regular,Active
CUST05085,2021-08-25,Account Blocked,11,1,Pooja,24,M,Hyderabad,MH,2035-12-03,Regular,Active
CUST01710,2021-04-07,Payment Issue,7,1,Rahul,50,M,Mumbai,WB,2026-09-06,Regular,Active
CUST01828,2021-03-26,Login Issue,14,5,Meera,37,F,Mumbai,TN,2027-01-02,Regular,Active
CUST01875,2021-04-10,Other,10,1,Raj,46,M,Mumbai,DL,2027-02-18,Regular,Active
CUST01499,2021-05-14,Service Down,11,3,Priya,40,F,Kolkata,KA,2026-02-07,Premium,Active
CUST07650,2021-01-29,Payment Issue,12,2,Rahul,33,M,Hyderabad,MH,2042-12-11,Premium,Active
CUST08349,2021-12-12,Service Down,11,2,Raj,64,M,Hyderabad,TG,2044-11-09,Regular,Active
CUST09838,2021-11-23,Payment Issue,2,1,Ankit,62,M,Delhi,TN,2048-12-07,Regular,Active
CUST01275,2021-11-04,Service Down,6,2,Amit,54,F,Hyderabad,GJ,2025-06-28,Regular,Active
CUST03574,2021-03-04,Payment Issue,13,4,Neha,45,M,Pune,TN,2031-10-14,Regular,Active
CUST01867,2021-06-26,Other,13,1,Vikram,37,F,Pune,DL,2027-02-10,Regular,Active
CUST04058,2021-08-23,Account Blocked,10,4,Amit,39,M,Ahmedabad,MH,2033-02-09,Regular,Active
CUST07256,2021-09-03,Other,2,5,Meera,29,F,Delhi,TN,2041-11-12,Regular,Active
CUST00603,2021-08-16,Login Issue,10,2,Sneha,46,F,Kolkata,MH,2023-08-26,Regular,Active
CUST02983,2021-05-18,Login Issue,6,3,Sneha,63,F,Delhi,WB,2030-03-02,Regular,Active
CUST02218,2021-10-13,Other,1,5,Amit,63,F,Kolkata,GJ,2028-01-27,Regular,Active
CUST06443,2021-06-11,Other,1,5,Vikram,62,M,Pune,TG,2039-08-22,Regular,Active
CUST07281,2021-02-12,Other,12,4,Pooja,58,M,Ahmedabad,DL,2041-12-07,Premium,Active
CUST07454,2021-09-04,Account Blocked,10,2,Raj,29,M,Mumbai,TG,2042-05-29,Regular,Active
CUST06557,2021-10-04,Login Issue,3,3,Ankit,19,F,Bangalore,KA,2039-12-14,Regular,Active
CUST09677,2021-09-04,Service Down,2,4,Neha,33,M,Hyderabad,GJ,2048-06-29,Regular,Active
CUST08898,2021-06-11,Other,2,3,Pooja,49,F,Delhi,KA,2046-05-12,Regular,Active
CUST07245,2021-11-06,Account Blocked,4,2,Ankit,48,F,Pune,KA,2041-11-01,Regular,Active
CUST02056,2021-03-25,Account Blocked,11,1,Vikram,25,F,Pune,WB,2027-08-18,Regular,Active
CUST01139,2021-09-03,Account Blocked,10,1,Meera,56,M,Chennai,TG,2025-02-12,Regular,Active
CUST00959,2021-07-20,Payment Issue,6,2,Neha,21,F,Hyderabad,KA,2024-08-16,Regular,Active
CUST02106,2021-04-25,Payment Issue,11,4,Sneha,51,F,Bangalore,DL,2027-10-07,Regular,Active
CUST05316,2021-07-09,Payment Issue,4,4,Raj,45,M,Kolkata,WB,2036-07-21,Regular,Active
CUST00846,2021-07-14,Service Down,11,2,Pooja,33,M,Kolkata,TN,2024-04-25,Regular,Active
CUST09764,2021-09-11,Service Down,1,4,Rahul,62,M,Mumbai,DL,2048-09-24,Premium,Active
CUST01278,2021-11-03,Other,5,5,Meera,34,M,Delhi,TG,2025-07-01,Regular,Active
CUST01593,2021-10-01,Login Issue,10,5,Priya,46,F,Pune,DL,2026-05-12,Regular,Active
CUST06392,2021-02-15,Login Issue,5,5,Rahul,50,F,Ahmedabad,MH,2039-07-02,Regular,Active
CUST00563,2021-06-22,Account Blocked,9,4,Rahul,44,M,Mumbai,TN,2023-07-17,Regular,Active
CUST05323,2021-12-11,Other,4,1,Meera,39,F,Ahmedabad,TG,2036-07-28,Regular,Active
CUST01093,2021-09-14,Other,5,2,Ankit,41,M,Hyderabad,TN,2024-12-28,Premium,Active
CUST06445,2021-12-05,Payment Issue,13,4,Meera,44,F,Chennai,MH,2039-08-24,Regular,Active
CUST02515,2021-02-13,Login Issue,11,4,Ankit,43,F,Hyderabad,DL,2028-11-19,Regular,Active
CUST03905,2021-05-26,Account Blocked,8,1,Meera,45,M,Kolkata,WB,2032-09-09,Premium,Active
CUST09161,2021-12-30,Login Issue,3,4,Rahul,32,M,Ahmedabad,KA,2047-01-30,Premium,Active
CUST03817,2021-03-20,Payment Issue,4,3,Ankit,34,F,Bangalore,GJ,2032-06-13,Regular,Active
CUST01303,2021-09-17,Other,6,1,Amit,40,F,Chennai,MH,2025-07-26,Premium,Active
CUST05402,2021-07-18,Login Issue,4,4,Sneha,30,F,Pune,GJ,2036-10-15,Regular,Active
CUST02241,2021-10-10,Login Issue,13,1,Meera,46,M,Hyderabad,KA,2028-02-19,Regular,Active
CUST01687,2021-10-29,Account Blocked,10,3,Meera,44,M,Pune,TG,2026-08-14,Regular,Active
CUST09038,2021-08-23,Service Down,9,3,Sneha,21,M,Kolkata,DL,2046-09-29,Regular,Active
CUST05404,2021-05-12,Other,2,5,Vikram,44,M,Bangalore,GJ,2036-10-17,Regular,Active
CUST02697,2021-09-14,Payment Issue,10,4,Priya,59,M,Ahmedabad,TN,2029-05-20,Regular,Active
CUST07401,2021-06-20,Payment Issue,4,3,Sneha,25,M,Pune,MH,2042-04-06,Regular,Active
CUST00564,2021-08-24,Payment Issue,11,1,Sneha,41,M,Hyderabad,KA,2023-07-18,Premium,Active
CUST04413,2021-11-06,Login Issue,8,2,Pooja,25,M,Mumbai,DL,2034-01-30,Regular,Active
CUST08234,2021-12-18,Payment Issue,8,4,Ankit,19,F,Hyderabad,TG,2044-07-17,Regular,Active
CUST08519,2021-06-27,Login Issue,1,5,Priya,26,M,Bangalore,KA,2045-04-28,Regular,Active
CUST05518,2021-11-30,Service Down,6,5,Vikram,32,M,Kolkata,TG,2037-02-08,Regular,Active
CUST05536,2021-06-27,Login Issue,3,2,Meera,19,M,Delhi,MH,2037-02-26,Regular,Active
CUST09630,2021-11-21,Payment Issue,3,2,Raj,33,F,Hyderabad,MH,2048-05-13,Regular,Active
CUST01197,2021-08-29,Account Blocked,8,4,Sneha,18,F,Hyderabad,KA,2025-04-11,Regular,Active
CUST04678,2021-07-30,Service Down,14,4,Neha,57,F,Pune,TN,2034-10-22,Regular,Active
CUST00894,2021-09-19,Payment Issue,9,5,Amit,64,M,Hyderabad,MH,2024-06-12,Regular,Active
CUST00187,2021-05-31,Login Issue,6,3,Amit,31,M,Kolkata,TN,2022-07-06,Regular,Active
CUST09363,2021-03-02,Service Down,4,3,Sneha,37,F,Bangalore,GJ,2047-08-20,Regular,Active
CUST00361,2021-06-30,Account Blocked,3,3,Neha,24,F,Pune,KA,2022-12-27,Regular,Active
CUST00734,2021-06-04,Service Down,3,4,Raj,51,M,Kolkata,MH,2024-01-04,Premium,Active
CUST00856,2021-01-13,Payment Issue,3,1,Ankit,35,F,Mumbai,DL,2024-05-05,Regular,Active
CUST02996,2021-06-03,Login Issue,5,3,Amit,40,F,Chennai,MH,2030-03-15,Premium,Active
CUST03701,2021-03-31,Other,12,3,Raj,26,M,Pune,KA,2032-02-18,Regular,Active
CUST00953,2021-07-15,Other,1,2,Pooja,64,M,Hyderabad,TN,2024-08-10,Premium,Active
CUST09391,2021-05-12,Account Blocked,5,4,Ankit,63,M,Pune,WB,2047-09-17,Regular,Active
CUST03455,2021-10-30,Other,7,1,Priya,47,F,Pune,TN,2031-06-17,Premium,Active
CUST03051,2021-01-09,Payment Issue,12,1,Neha,30,F,Ahmedabad,MH,2030-05-09,Regular,Active
CUST03604,2021-07-17,Payment Issue,11,4,Meera,39,F,Kolkata,DL,2031-11-13,Regular,Active
CUST08745,2021-12-03,Account Blocked,3,5,Ankit,57,M,Kolkata,GJ,2045-12-10,Regular,Active
CUST02535,2021-08-19,Service Down,4,5,Meera,41,F,Kolkata,MH,2028-12-09,Regular,Active
CUST04391,2021-05-30,Service Down,1,3,Neha,53,F,Mumbai,DL,2034-01-08,Regular,Active
CUST00365,2021-05-20,Service Down,4,5,Amit,22,M,Mumbai,MH,2022-12-31,Regular,Active
CUST01913,2021-10-22,Service Down,3,4,Rahul,59,F,Chennai,TN,2027-03-28,Regular,Active
CUST08690,2021-01-09,Login Issue,2,1,Pooja,48,M,Mumbai,DL,2045-10-16,Premium,Active
CUST00540,2021-01-05,Login Issue,8,1,Ankit,54,F,Chennai,WB,2023-06-24,Premium,Active
CUST04037,2021-10-18,Other,9,4,Neha,42,M,Kolkata,TG,2033-01-19,Regular,Active
CUST02799,2021-07-14,Login Issue,1,2,Raj,29,M,Chennai,TG,2029-08-30,Regular,Active
CUST03761,2021-12-09,Other,11,2,Meera,26,M,Delhi,MH,2032-04-18,Regular,Active
CUST00222,2021-06-08,Other,2,5,Raj,47,F,Delhi,TG,2022-08-10,Regular,Active
CUST01102,2021-09-23,Login Issue,3,5,Rahul,25,M,Kolkata,GJ,2025-01-06,Premium,Active
CUST05130,2021-06-14,Login Issue,13,2,Vikram,24,F,Pune,WB,2036-01-17,Premium,Active
CUST06618,2021-12-06,Other,7,3,Raj,51,M,Pune,GJ,2040-02-13,Regular,Active
CUST04454,2021-03-05,Service Down,4,1,Sneha,64,F,Mumbai,TN,2034-03-12,Premium,Active
CUST06939,2021-12-04,Account Blocked,1,2,Priya,43,M,Chennai,TG,2040-12-30,Regular,Active
CUST02971,2021-05-23,Login Issue,6,5,Meera,28,M,Delhi,TN,2030-02-18,Regular,Active
CUST07223,2021-01-04,Other,10,2,Meera,60,M,Delhi,KA,2041-10-10,Regular,Active
CUST03048,2021-06-24,Account Blocked,14,3,Pooja,44,F,Ahmedabad,GJ,2030-05-06,Premium,Active
CUST07774,2021-07-15,Other,4,3,Priya,63,F,Pune,KA,2043-04-14,Regular,Active
CUST02032,2021-09-19,Payment Issue,1,1,Sneha,57,M,Hyderabad,DL,2027-07-25,Regular,Active
CUST05954,2021-01-27,Payment Issue,4,1,Ankit,32,F,Hyderabad,DL,2038-04-20,Regular,Active
CUST06527,2021-07-31,Login Issue,11,4,Amit,24,F,Hyderabad,TN,2039-11-14,Regular,Active
CUST06376,2021-03-14,Payment Issue,13,2,Vikram,39,F,Kolkata,DL,2039-06-16,Regular,Active
CUST06572,2021-08-17,Other,5,4,Ankit,44,M,Ahmedabad,TN,2039-12-29,Regular,Active
CUST05085,2021-05-31,Service Down,10,5,Pooja,24,M,Hyderabad,MH,2035-12-03,Regular,Active
CUST00428,2021-10-20,Service Down,6,5,Amit,56,F,Ahmedabad,DL,2023-03-04,Regular,Active
CUST09980,2021-04-05,Service Down,4,1,Vikram,62,F,Pune,DL,2049-04-28,Regular,Active
CUST07501,2021-01-14,Login Issue,8,1,Vikram,30,F,Chennai,WB,2042-07-15,Regular,Active
CUST09632,2021-02-18,Account Blocked,1,5,Amit,46,M,Delhi,DL,2048-05-15,Premium,Active
CUST05045,2021-08-09,Login Issue,2,3,Meera,52,M,Pune,GJ,2035-10-24,Regular,Active
CUST08626,2021-09-09,Login Issue,10,3,Neha,48,M,Pune,KA,2045-08-13,Regular,Active
CUST03476,2021-04-16,Login Issue,14,4,Meera,42,M,Ahmedabad,KA,2031-07-08,Regular,Active
CUST01680,2021-04-11,Other,14,4,Rahul,27,F,Delhi,TG,2026-08-07,Regular,Active
CUST07175,2021-05-19,Service Down,1,3,Ankit,32,M,Delhi,DL,2041-08-23,Premium,Active
CUST03304,2021-01-27,Account Blocked,2,1,Raj,59,F,Delhi,MH,2031-01-17,Regular,Active
CUST01289,2021-02-03,Login Issue,14,4,Sneha,58,M,Mumbai,TG,2025-07-12,Regular,Active
CUST07555,2021-04-14,Account Blocked,7,1,Rahul,21,M,Chennai,TN,2042-09-07,Premium,Active
CUST05230,2021-07-21,Service Down,2,3,Neha,56,M,Ahmedabad,MH,2036-04-26,Regular,Active
CUST00195,2021-11-25,Payment Issue,7,1,Sneha,53,F,Chennai,MH,2022-07-14,Regular,Active
CUST00325,2021-11-18,Login Issue,13,4,Priya,34,M,Kolkata,MH,2022-11-21,Regular,Active
CUST00217,2021-03-29,Service Down,4,1,Pooja,56,M,Kolkata,MH,2022-08-05,Regular,Active
CUST06881,2021-11-21,Payment Issue,12,4,Pooja,63,M,Delhi,MH,2040-11-02,Regular,Active
CUST04678,2021-04-12,Service Down,4,5,Neha,57,F,Pune,TN,2034-10-22,Regular,Active
CUST03173,2021-01-31,Account Blocked,13,3,Pooja,49,M,Kolkata,MH,2030-09-08,Regular,Active
CUST00198,2021-05-04,Payment Issue,14,4,Neha,31,M,Mumbai,DL,2022-07-17,Premium,Active
CUST02880,2021-06-08,Other,2,4,Pooja,19,F,Delhi,KA,2029-11-19,Regular,Active
CUST02809,2021-12-29,Login Issue,10,3,Vikram,26,F,Kolkata,MH,2029-09-09,Regular,Active
CUST09132,2021-03-31,Service Down,3,3,Priya,28,F,Mumbai,TN,2047-01-01,Regular,Active
CUST05878,2021-02-12,Payment Issue,4,4,Amit,25,M,Chennai,MH,2038-02-03,Regular,Active
CUST05823,2021-07-22,Payment Issue,13,2,Rahul,30,M,Chennai,KA,2037-12-10,Regular,Active
CUST02789,2021-03-01,Service Down,9,4,Rahul,55,F,Pune,GJ,2029-08-20,Regular,Active
CUST08379,2021-04-01,Service Down,12,3,Amit,39,M,Hyderabad,DL,2044-12-09,Regular,Active
CUST07581,2021-05-05,Payment Issue,5,3,Vikram,30,M,Pune,TG,2042-10-03,Regular,Active
CUST05242,2021-07-28,Login Issue,7,1,Amit,38,M,Mumbai,MH,2036-05-08,Regular,Active
CUST09916,2021-08-21,Other,6,2,Meera,30,M,Kolkata,MH,2049-02-23,Regular,Active
CUST08839,2021-03-13,Account Blocked,5,3,Raj,45,F,Hyderabad,TN,2046-03-14,Premium,Active
CUST00118,2021-10-07,Login Issue,3,3,Vikram,49,M,Bangalore,MH,2022-04-28,Regular,Active
CUST04863,2021-09-19,Other,6,4,Priya,58,F,Kolkata,TG,2035-04-25,Regular,Active
CUST08059,2021-06-19,Account Blocked,4,1,Ankit,26,M,Pune,TN,2044-01-24,Premium,Active
CUST05257,2021-08-19,Login Issue,5,4,Vikram,38,M,Delhi,GJ,2036-05-23,Premium,Active
CUST00706,2021-11-24,Other,10,2,Priya,50,M,Pune,KA,2023-12-07,Regular,Active
CUST01985,2021-05-26,Account Blocked,4,4,Amit,46,M,Delhi,DL,2027-06-08,Regular,Active
CUST04623,2021-07-12,Login Issue,9,2,Sneha,23,F,Hyderabad,WB,2034-08-28,Premium,Active
CUST01485,2021-03-12,Login Issue,14,1,Vikram,34,F,Chennai,MH,2026-01-24,Regular,Active
CUST09125,2021-12-14,Payment Issue,13,1,Amit,60,F,Bangalore,TG,2046-12-25,Regular,Active
CUST00190,2021-04-19,Payment Issue,11,1,Vikram,60,F,Kolkata,GJ,2022-07-09,Regular,Active
CUST06890,2021-04-23,Login Issue,10,3,Meera,21,F,Mumbai,WB,2040-11-11,Regular,Active
CUST05591,2021-03-14,Login Issue,8,2,Pooja,61,M,Ahmedabad,WB,2037-04-22,Regular,Active
CUST07404,2021-04-15,Service Down,12,2,Priya,29,M,Kolkata,MH,2042-04-09,Premium,Active
CUST07279,2021-11-23,Login Issue,11,1,Neha,40,F,Chennai,TG,2041-12-05,Premium,Active
CUST07756,2021-01-18,Account Blocked,4,1,Raj,32,M,Chennai,DL,2043-03-27,Regular,Active
CUST01445,2021-01-29,Other,2,5,Meera,21,M,Ahmedabad,MH,2025-12-15,Regular,Active
CUST00626,2021-06-16,Service Down,7,1,Amit,37,M,Mumbai,TG,2023-09-18,Regular,Active
CUST02380,2021-01-25,Other,10,4,Meera,41,F,Delhi,MH,2028-07-07,Regular,Active
CUST03066,2021-06-17,Service Down,6,1,Meera,39,F,Ahmedabad,KA,2030-05-24,Regular,Active
CUST09216,2021-07-24,Login Issue,4,1,Sneha,41,F,Bangalore,TN,2047-03-26,Regular,Active
CUST02158,2021-04-26,Login Issue,3,5,Vikram,18,F,Ahmedabad,TG,2027-11-28,Regular,Active
CUST09157,2021-06-19,Login Issue,4,4,Meera,62,M,Delhi,TG,2047-01-26,Regular,Active
CUST08570,2021-11-01,Account Blocked,14,5,Pooja,20,F,Delhi,TG,2045-06-18,Regular,Active
CUST09161,2021-02-08,Payment Issue,7,3,Rahul,32,M,Ahmedabad,KA,2047-01-30,Premium,Active
CUST08874,2021-03-26,Other,12,1,Rahul,54,F,Ahmedabad,WB,2046-04-18,Regular,Active
CUST07121,2021-05-07,Service Down,12,1,Ankit,35,M,Hyderabad,KA,2041-06-30,Premium,Active
CUST09812,2021-02-08,Payment Issue,1,4,Ankit,64,F,Chennai,MH,2048-11-11,Regular,Active
CUST06162,2021-04-07,Account Blocked,8,5,Neha,55,M,Ahmedabad,TG,2038-11-14,Regular,Active
CUST07927,2021-11-28,Service Down,1,1,Vikram,38,M,Mumbai,DL,2043-09-14,Regular,Active
CUST04868,2021-02-22,Account Blocked,13,2,Raj,49,M,Chennai,MH,2035-04-30,Regular,Active
CUST07334,2021-10-13,Other,10,4,Neha,36,F,Chennai,MH,2042-01-29,Regular,Active
CUST01199,2021-01-29,Other,3,5,Ankit,46,M,Delhi,TG,2025-04-13,Regular,Active
CUST07220,2021-10-28,Account Blocked,1,5,Rahul,44,M,Pune,TG,2041-10-07,Regular,Active
CUST01180,2021-10-19,Login Issue,13,2,Raj,40,M,Kolkata,DL,2025-03-25,Regular,Active
CUST05115,2021-03-30,Account Blocked,10,4,Neha,34,F,Bangalore,MH,2036-01-02,Regular,Active
CUST03409,2021-11-20,Other,8,3,Pooja,61,F,Delhi,MH,2031-05-02,Regular,Active
CUST01419,2021-09-06,Service Down,7,5,Rahul,46,F,Ahmedabad,TG,2025-11-19,Regular,Active
CUST01071,2021-02-07,Other,3,5,Raj,52,M,Chennai,WB,2024-12-06,Regular,Active
CUST06881,2021-05-26,Payment Issue,11,5,Pooja,63,M,Delhi,MH,2040-11-02,Regular,Active
CUST03342,2021-07-16,Login Issue,5,2,Rahul,18,M,Chennai,TG,2031-02-24,Regular,Active
CUST08252,2021-08-11,Other,9,2,Vikram,43,F,Mumbai,MH,2044-08-04,Regular,Active
CUST00071,2021-01-23,Payment Issue,14,1,Pooja,59,M,Pune,GJ,2022-03-12,Regular,Active
CUST09805,2021-08-12,Payment Issue,10,5,Rahul,19,M,Pune,MH,2048-11-04,Regular,Active
CUST00662,2021-05-03,Other,5,5,Sneha,63,F,Hyderabad,MH,2023-10-24,Regular,Active
CUST06202,2021-05-04,Other,5,1,Neha,22,M,Chennai,DL,2038-12-24,Regular,Active
CUST07624,2021-08-18,Payment Issue,3,1,Priya,18,F,Ahmedabad,MH,2042-11-15,Premium,Active
CUST00105,2021-01-11,Payment Issue,12,3,Pooja,18,F,Pune,DL,2022-04-15,Regular,Active
CUST06602,2021-01-10,Login Issue,14,5,Priya,39,F,Mumbai,DL,2040-01-28,Regular,Active
CUST07510,2021-01-30,Login Issue,13,5,Pooja,24,M,Hyderabad,TN,2042-07-24,Regular,Active
CUST07346,2021-01-31,Other,11,1,Priya,27,M,Chennai,TN,2042-02-10,Premium,Active
CUST00516,2021-11-22,Other,14,3,Meera,61,M,Hyderabad,MH,2023-05-31,Regular,Active
CUST01352,2021-06-07,Login Issue,2,3,Raj,21,M,Mumbai,KA,2025-09-13,Regular,Active
CUST00116,2021-09-19,Account Blocked,7,2,Amit,36,F,Mumbai,KA,2022-04-26,Premium,Active
CUST05705,2021-01-29,Account Blocked,5,5,Raj,47,F,Ahmedabad,GJ,2037-08-14,Premium,Active
CUST08567,2021-03-10,Other,2,4,Ankit,49,F,Delhi,MH,2045-06-15,Regular,Active
CUST02655,2021-07-20,Login Issue,6,4,Rahul,49,F,Mumbai,GJ,2029-04-08,Premium,Active
CUST08437,2021-06-22,Payment Issue,13,4,Sneha,61,M,Delhi,MH,2045-02-05,Regular,Active
CUST07740,2021-11-12,Other,14,4,Amit,27,F,Kolkata,TN,2043-03-11,Regular,Active
CUST00244,2021-07-15,Other,4,3,Pooja,27,F,Bangalore,TN,2022-09-01,Regular,Active
